Id,FID_1,LCGROUP,LCTYPE,AREA,GROSS_AREA,_count,_sum,_mean,_1mean,_1range,_1variance,_2mean,_2range,_2variance,_3mean,_3range,_3variance,_4mean,_4range,_4variance,_5mean,_5range,_5variance,_6mean,_6range,_6variance,_7mean,_7range,_7variance,_8mean,_8range,_8variance,_9mean,_9range,_9variance,_1.2mean,_1.2range,_1.2varian,_2.2mean,_2.2range,_2.2varian,_3.2mean,_3.2range,_3.2varian,_4.2mean,_4.2range,_4.2varian,_5.2mean,_5.2range,_5.2varian,_6.2count,_6.2sum,_6.2mean,_7.2mean,_7.2range,_7.2varian,_8.2mean,_8.2range,_8.2varian,_9.2mean,_9.2range,_9.2varian
"0",NT/71411/29768,Arable,FALW,5.133,5.133,514.000000000000000,-9350.189208984375000,-18.191029589463763,-12.120376993383,7.49323225021362,1.77992175225047,-11.1109082592344,8.08009386062622,1.42203985971098,-13.8394576217979,8.44600772857666,1.86024443094329,-10.2714015543461,9.2010440826416,3.27726589764895,-11.4818157870322,6.4789228439331,1.24457962376481,-12.5529169749288,6.53634071350098,1.47151125195629,-11.6498570804002,7.82890653610229,1.45901579099573,-11.4609275394016,7.510582447052,1.58566264905497,-17.3620440815857,7.40241146087646,2.04594584045679,-19.5027943953727,6.40903663635254,1.45124383576574,-18.193409566046,6.04083442687988,1.17531340118002,-21.2410798892379,7.03207397460938,0.955064581131221,-16.6172060798854,9.45445251464844,2.64765472001412,-18.8113259468228,7.40379524230957,1.6267154854589,515,-9428.25202083588,-18.3072854773512,-16.8340030495759,7.30392265319824,1.75277331104908,-16.8039415872585,7.91890239715576,2.22224367745212,-17.3620440815857,7.40241146087646,2.04594584045679
"0",NT/71411/29768,Arable,SB,3.824,3.824,383.000000000000000,-7362.871557235717773,-19.224207721242085,-10.0432424969698,7.00116348266602,2.46043785892103,-9.72543797567877,7.9556884765625,2.59338981513891,-12.5355321165803,8.19976997375488,2.41330515876061,-5.30405388768597,6.73107302188873,1.6779206297657,-12.4112652962406,5.68719482421875,1.30631313097152,-16.549378020068,9.46299362182617,3.4744166574352,-11.9079853851758,7.26717472076416,1.81118962681637,-10.482205145022,6.55230903625488,1.11571840275937,-17.7901722697469,8.156005859375,2.21011304935445,-19.6116692058703,8.45597648620605,2.0734937109455,-17.9465678050256,6.79404449462891,1.83039580375736,-20.8896610309551,6.75919532775879,1.92068129683801,-13.3668870776503,8.14240741729736,1.79323209033663,-22.2813699493806,9.25068855285645,2.76279866613728,384,-7909.25252342224,-20.5970117797454,-19.919469828381,9.61177062988281,2.93971024790978,-15.6770468532103,5.09067726135254,1.49679283620514,-17.7901722697469,8.156005859375,2.21011304935445
"0",NT/71636/29571,Arable,SB,10.053,10.053,1005.000000000000000,-19589.609668731689453,-19.492148924111135,-9.31517980917176,6.58220863342285,1.20306614126259,-6.30452229869899,7.66052222251892,1.65228369464437,-10.3527077722312,7.25684976577759,1.24180610295591,-5.0114139482852,7.29518926143646,1.84686530062512,-14.0267423210866,9.89239740371704,2.34023235777876,-17.925957290387,13.9235281944275,3.46404900294509,-11.0993203209691,6.9600305557251,1.36849737312253,-10.3515837746389,5.89289569854736,1.37534453768939,-20.0579895726729,9.83930397033691,2.45296677038262,-18.4712475325931,7.11479377746582,1.38197477876122,-15.2937417386183,7.26662635803223,1.56953371183947,-20.656950485647,9.09327983856201,1.66033252194185,-13.5079388826612,7.910888671875,1.89208179976166,-24.6388792944144,13.9824705123901,5.13316091095766,1003,-20466.7359523773,-20.4055193941947,-19.3046603592269,10.5516290664673,2.19847284416361,-18.9780865305086,11.6647844314575,3.35816513483104,-20.0579895726729,9.83930397033691,2.45296677038262
"0",NT/71252/29919,Arable,SB,3.010,3.010,302.000000000000000,-5817.664253234863281,-19.263788917996237,-11.0450276728497,5.26586627960205,0.95036687163719,-9.44440693679861,5.46160840988159,1.1111416455192,-12.1056892816776,7.38760805130005,1.79090138441522,-6.12840575920908,6.69148468971252,1.9856439558364,-12.3427446156938,10.0565137863159,5.02681364449419,-17.0288483216459,8.83773517608643,2.66253257228583,-10.9649471441905,6.13888835906982,1.51779086123106,-10.8056104254485,4.86007499694824,1.16116800429285,-19.2083716203045,7.44176197052002,1.82570917228614,-20.0808235004248,6.21459197998047,1.70316460413558,-17.8706097746374,5.93035793304443,1.15893027842547,-20.5268695189221,7.53933525085449,2.10869731415526,-13.8263040090862,5.28075313568115,0.945242684006229,-23.5012701805064,9.7318172454834,4.18270751018388,298,-6331.00513648987,-21.2449836794962,-19.7278745651245,6.16150283813477,1.4083980625413,-16.8916945061414,6.68056869506836,2.62890613510058,-19.2083716203045,7.44176197052002,1.82570917228614
"0",NT/71869/29791,Arable,WW,7.986,7.986,799.000000000000000,-15606.938205718994141,-19.533089118546926,-9.07203741479936,6.15331172943115,0.962872061919874,-7.11395274530839,7.30041742324829,1.43099013047447,-11.2489436364174,7.05133962631226,1.33633101023327,-6.70676186538878,7.27994203567505,1.79853893814807,-11.0419526135966,9.54105758666992,1.80342006519487,-16.0603402833616,10.5704345703125,2.05418799591624,-12.6091904377937,6.6534595489502,1.13692313889977,-8.82659704828441,11.7667247056961,1.21003586616965,-18.3303509904386,7.89443874359131,2.16742595650829,-18.3211384871251,11.56116771698,1.65070804714619,-16.5240462816494,11.1793251037598,2.46409423436218,-21.3580326199532,11.5152521133423,2.58736553659844,-15.4348050060129,9.11349010467529,1.61744893835854,-17.7876273991915,12.2747344970703,1.89217734971187,799,-16806.1047410965,-21.0339233305338,-19.1094436693192,8.7758150100708,1.53387565122382,-16.2677275439228,7.04381561279297,1.50179568940897,-18.3303509904386,7.89443874359131,2.16742595650829
"0",NT/71620/29953,Arable,SB,8.754,8.754,872.000000000000000,-17009.070726394653320,-19.505815053204877,-9.23005248531359,7.22750616073608,1.41890041517073,-6.27152079459864,9.15816855430603,2.7583794661121,-10.1517962390355,7.03973197937012,1.93909491227041,-4.55577335443106,9.03052496910095,1.95618617463426,-13.8154411011091,9.57126235961914,2.80218154119241,-17.9590295322392,12.6132936477661,3.64952491582144,-11.083269499429,8.20381736755371,1.50138731790355,-9.94523800646959,5.84867477416992,0.891607665292228,-19.033568082537,9.73092365264893,2.45746290606894,-18.6047519113375,7.14542388916016,1.74259951439162,-14.5398779691017,7.79328155517578,1.68511673417219,-20.2499307294573,7.95202827453613,1.42884475375383,-13.1100788268349,6.07097816467285,1.12045499114706,-24.5552842029153,16.2948417663574,7.08466023861551,878,-18127.1711893082,-20.6459808534262,-19.1992584371893,9.25313854217529,2.42970164456088,-15.9501430775535,6.51514053344727,1.5688842506735,-19.033568082537,9.73092365264893,2.45746290606894
"0",NT/71376/30116,Arable,SB,2.981,2.981,296.000000000000000,-5830.486490249633789,-19.697589494086600,-11.1624378146547,6.38765525817871,1.27485771733513,-9.26007657985751,5.53955841064453,1.11819820227077,-11.9746692848206,6.02625179290771,1.51790233863776,-6.31370076557134,5.89684152603149,1.21169051695784,-13.1423724503131,5.18517875671387,1.17492063279058,-17.9670866240695,10.850172996521,3.46706140646505,-10.6622627630072,5.19753885269165,1.04402378715098,-9.58245799831442,5.52552700042725,1.0863047591977,-18.6355633703868,6.18147850036621,2.42227372420406,-21.1085919306334,8.43893527984619,1.97521739101439,-18.1020619592001,7.07757186889648,2.01916186954649,-20.4882326761882,7.13873481750488,1.4811350208983,-14.3222387141029,4.17003059387207,0.843026932402263,-24.1454544518445,13.3343486785889,5.9459506492444,301,-6260.0197467804,-20.7974077966126,-18.4846862825297,7.09255504608154,0.826483858279463,-17.5156286374943,8.34880256652832,2.41670857842391,-18.6355633703868,6.18147850036621,2.42227372420406
"0",NT/71964/29390,Arable,WB,1.484,1.484,150.000000000000000,-3021.157877922058105,-20.141052519480386,-9.43604688196374,4.53259897232056,0.8819639174713,-7.88198596199087,5.72099018096924,1.83659287140421,-10.0859980071151,5.22606039047241,0.967185203831939,-6.16801377681837,6.33630347251892,1.75328143429723,-11.4600241552263,7.08059501647949,1.78253890949124,-13.4063715225941,8.04894638061523,2.14411152639982,-8.68800577701338,8.23266124725342,3.05038555718368,-10.1773772493998,4.69073867797852,1.16285800628593,-19.0422311899613,7.09337043762207,1.8041346929889,-19.4642186836908,7.11959552764893,1.75512258773375,-17.8025223648788,7.56939315795898,1.54952732849403,-20.6927346351163,6.58712387084961,0.963418282002858,-14.866024866496,6.79207611083984,2.24473906836257,-19.3449424257214,9.95206928253174,4.49554379079354,148,-2846.16956424713,-19.2308754341022,-13.4273166592489,7.53805160522461,3.09376633407097,-18.3224805132548,6.42225360870361,1.76340084162807,-19.0422311899613,7.09337043762207,1.8041346929889
"0",NT/71964/29390,Arable,SB,11.365,11.365,1136.000000000000000,-22364.961643218994141,-19.687466235227987,-8.462433473143,7.76136875152588,2.01851107584009,-6.52787897599415,9.28127074241638,2.00976159465897,-9.57083790038298,8.56203413009644,1.50073608950637,-4.28209769592004,8.30571481585503,2.12115443775434,-13.9792149169674,9.89250802993774,1.95936499065896,-17.8297739267768,14.9764523506165,3.65632740888361,-10.572057938994,7.85347843170166,1.67664681575458,-10.5943452517192,7.42459440231323,1.64128479007615,-18.792093789136,8.61751651763916,2.40320980548128,-18.6044053745438,8.20412063598633,1.65503417849402,-16.8354853719053,9.00483798980713,2.29005172028222,-21.0066233745568,11.3485507965088,1.73610566421597,-13.8194464327584,7.73264408111572,1.81517345106623,-25.0033178698524,16.8922472000122,5.6892683427538,1138,-23873.8097019196,-20.9787431475567,-18.946124288492,11.7953500747681,1.95247232423369,-17.6985445735532,10.6555662155151,2.40618940139376,-18.792093789136,8.61751651763916,2.40320980548128
"0",NT/72265/29132,Arable,WB,15.255,15.255,1525.000000000000000,-31632.063133239746094,-20.742336480812948,-11.154987538401,7.48693895339966,1.83247855914957,-10.8145308166469,9.54939842224121,2.18887180949998,-12.9488321176244,7.32083892822266,1.69845510315147,-8.51910429907627,7.77286052703857,1.46493421514762,-12.4081692474196,8.32030487060547,1.79614730449111,-12.752667304412,6.48183059692383,1.36875506206886,-6.66329467680136,9.05124807357788,2.34489567386419,-10.4272113546319,8.69673299789429,1.46070506866651,-16.5105133137778,6.28769207000732,1.14974475603008,-20.9868233048908,10.9037475585938,2.38026854152669,-19.8065731441053,8.97691249847412,1.95956795550422,-22.6412635160324,12.2853631973267,2.19054726071343,-16.0002162401793,7.21416854858398,1.33073586218571,-18.4207394084095,9.03438568115234,1.74529622786633,1524,-30555.7658653259,-20.0497151347283,-12.4958334294731,8.63117122650146,1.91116120454567,-20.267903666665,9.10375499725342,2.08467959684687,-16.5105133137778,6.28769207000732,1.14974475603008
"0",NT/72142/29597,Arable,WW,6.852,6.852,684.000000000000000,-13933.505762100219727,-20.370622459210846,-9.20366683898613,5.66570091247559,1.05575315454175,-7.47863141219981,5.89256906509399,1.62886817111549,-11.0251216755973,7.72206258773804,1.88336733188256,-6.55354827633765,6.32071590423584,1.34102143501351,-10.417507803005,6.05943155288696,1.38616503137828,-15.6071114894084,8.49075222015381,1.90230816632815,-12.2593834334046,8.08769464492798,1.38077139565828,-8.48563354102364,8.02649545669556,1.54102497219728,-17.6443317148807,6.69944667816162,1.99894738656831,-19.2426224758751,8.94691848754883,1.99477001340499,-18.1029935433047,9.83391761779785,2.2846851170446,-21.2515273623996,6.42707633972168,1.27349512950087,-15.0353123180384,7.35152626037598,1.54874910121942,-17.5499977613017,7.7657299041748,1.28662062995532,687,-14287.9523353577,-20.7976016526312,-18.6998957668778,9.45662117004395,1.86307798069227,-15.9170603174363,6.61985015869141,1.93740240158495,-17.6443317148807,6.69944667816162,1.99894738656831
"0",NT/72589/29202,Arable,WB,13.831,13.831,1381.000000000000000,-26978.143815040588379,-19.535223616973635,-11.0446264817827,8.06833028793335,1.32802244215008,-10.6127324455482,8.30591058731079,1.61506437301759,-12.4018188369223,9.7819709777832,1.89641961679767,-7.93138106911296,7.44385004043579,1.34767311981983,-11.7973654454899,10.5357646942139,1.83583664431407,-12.663167121959,11.1918382644653,2.19119171315621,-7.03895283176031,10.1553843021393,3.06141416391995,-10.2390210455992,8.67922496795654,1.72747647202766,-16.4211045507939,6.76893997192383,1.32272965914121,-21.5802513707846,13.9480886459351,4.32675790996054,-19.3454175081494,8.63497638702393,1.70080488401521,-21.8668540580276,11.3537578582764,2.8525007480825,-16.1718996657994,8.36528396606445,1.47768736642012,-17.88994849272,9.62753582000732,1.8737990745671,1382,-27589.1237306595,-19.9631864910705,-12.2500849645262,8.30540752410889,1.75155408711373,-20.0960046937945,12.1603107452393,3.55808526252647,-16.4211045507939,6.76893997192383,1.32272965914121
"0",NT/64770/21033,Permanent Grassland,PGRS,2.853,0.000,290.000000000000000,-4979.680299758911133,-17.171311378479004,-13.3164014189301,10.9775834083557,3.39876999218512,-10.7213514589928,7.80969715118408,2.84526599737256,-13.0971904697148,9.32832098007202,3.04776651111598,-9.77168324119166,6.37109518051147,1.89155834045075,-11.8935190002683,9.2864933013916,2.8546988924727,-12.3338836875942,8.25267505645752,2.70789461180107,-12.0333676952934,7.91914987564087,2.03608936747434,-12.3140247756037,9.13349580764771,2.42081087331581,-18.3148900507219,10.2166023254395,3.96796383425356,-18.3958509438591,9.88998985290527,3.90673649254476,-17.5738064168205,8.91865825653076,3.75901657238481,-19.765342259238,9.8029670715332,4.61644111116494,-16.4966655229267,7.80277442932129,2.98485835505996,-17.6376427328083,10.8684310913086,4.4913279334934,287,-5335.19233989716,-18.5895203480737,-17.7736715423105,9.1490421295166,3.15835294121896,-17.5982952150805,7.00969123840332,1.42106232269699,-18.3148900507219,10.2166023254395,3.96796383425356
"0",NT/65825/21611,Arable,TGRS2,2.915,0.000,294.000000000000000,-4897.976947784423828,-16.659785536681714,-11.6988009773955,11.0918872356415,4.90493436277044,-10.5810739670066,9.62968683242798,4.31033760113801,-12.0202614449963,10.9309248924255,5.80024730133276,-8.96508406787305,7.88191366195679,2.62521214671882,-11.294220845174,9.60663270950317,3.59798015449321,-11.6268312840313,8.33065509796143,1.8274270656917,-11.0819279781381,8.96053981781006,3.23817379679687,-11.93541512424,7.4726676940918,2.19937101397818,-17.3833178228529,7.35910701751709,1.63541671913798,-18.1620106761958,11.9473123550415,6.9102968161073,-17.0660140838357,10.5240287780762,4.70551061667887,-19.2993882267745,13.1140718460083,8.82864059258685,-15.5219415394036,10.6657028198242,4.23717307768293,-17.6468542810214,11.6785345077515,5.39884369864626,289,-4925.17426586151,-17.0421254874101,-16.9819484489363,9.18867969512939,3.74316884160182,-17.1507291173282,8.63715839385986,2.37564207149363,-17.3833178228529,7.35910701751709,1.63541671913798
"0",NT/66525/21798,Arable,TGRS2,9.454,0.000,945.000000000000000,-18215.326911926269531,-19.275478213678593,-11.843056111804,8.34839963912964,1.75534848600545,-9.37504606740402,6.90325736999512,1.41599884667144,-12.7966332027754,8.11891841888428,2.39308368661915,-9.89045717759198,7.60817670822144,1.53769940595569,-12.23831646639,7.08165168762207,1.3856111894183,-10.7795216772291,7.64090776443481,1.35789810228514,-12.7425375085659,9.41211557388306,1.41895418385127,-12.5797758112466,7.80334949493408,1.52078803776578,-18.3750300736089,9.31025695800781,2.29821573621922,-20.2815159099784,10.2023038864136,2.09211919466831,-17.8651050700557,9.71878719329834,1.81971713553646,-21.2685627086361,10.1819038391113,1.94725994291179,-16.939881327802,7.61705207824707,2.28205537020571,-18.5191668173727,8.09700965881348,1.61967956531526,945,-14491.8141107559,-15.3352530272549,-18.5102972676514,9.61084747314453,1.97680871948397,-18.0344336261488,10.1105642318726,1.66041967907928,-18.3750300736089,9.31025695800781,2.29821573621922
"0",NT/67128/23563,Arable,SB,17.938,0.000,1795.000000000000000,-33241.245096206665039,-18.518799496493966,-8.49869592518596,6.43552207946777,1.29405287433422,-5.26697719402462,8.12209582328796,1.40046132049801,-8.69815264960241,10.783308506012,2.18138349051382,-4.16618736240064,10.8387422859669,1.66974447632751,-13.2568439525756,10.3152313232422,2.89061378099978,-17.6966995157256,16.0843372344971,8.14983193345394,-9.98785723027374,7.97866725921631,1.54396370598312,-10.9517148474797,8.52916431427002,2.16188863287357,-19.6045845097363,15.1095361709595,4.23715232511785,-18.4775010710119,10.724250793457,2.59567169294267,-15.2784742793952,9.58294105529785,2.37878829085193,-19.3632347900774,12.1022863388062,3.51872581899129,-13.5400077616416,8.79196262359619,2.2096884006129,-24.7125927507711,21.6513710021973,12.5227169195301,1791,-36225.0783376694,-20.2261743928919,-18.8811042974038,11.6435527801514,2.6128695988214,-19.6804124524002,14.7828369140625,6.38596597174153,-19.6045845097363,15.1095361709595,4.23715232511785
