Id,FID_1,LCGROUP,LCTYPE,AREA,GROSS_AREA,_count,_sum,_mean,_1mean,_1range,_1variance,_2mean,_2range,_2variance,_3mean,_3range,_3variance,_4mean,_4range,_4variance,_5mean,_5range,_5variance,_6mean,_6range,_6variance,_7mean,_7range,_7variance,_8mean,_8range,_8variance,_9mean,_9range,_9variance,_1.2mean,_1.2range,_1.2varian,_2.2mean,_2.2range,_2.2varian,_3.2mean,_3.2range,_3.2varian,_4.2mean,_4.2range,_4.2varian,_5.2mean,_5.2range,_5.2varian,_6.2mean,_6.2range,_6.2varian,_7.2mean,_7.2range,_7.2varian,_8.2mean,_8.2range,_8.2varian,_9.2mean,_9.2range,_9.2varian
0,NT/64725/23845,Arable,FALW,1.187,1.187,123,-2085.134612,-16.95231392,-9.101327411,6.835197449,2.531530215,-7.989096796,8.473148108,3.196947256,-10.03420755,8.805957794,3.199704965,-7.467455406,8.221378922,3.770928556,-9.478059737,10.00210929,4.308055766,-9.896635067,8.543438911,2.852179146,-9.628836288,10.39317298,4.253740642,-10.33416043,8.753304482,4.22752438,-15.41857009,9.664006233,2.912118138,-16.08531198,9.510290146,4.891613452,-14.82664539,8.082702637,2.616795891,-16.78588397,9.034884453,4.351811404,-13.90849357,8.448475838,3.698065163,-16.85473436,10.82687283,6.604129374,-9.778322474,8.475083351,3.43291534,-15.92376401,7.537093163,1.722941737,-15.812029,6.393574715,2.163045279,-15.41857009,9.664006233,2.912118138
0,NT/64725/23845,Arable,UCAA,0.833,0.833,85,-1456.810778,-17.13895033,-10.8078215,6.410996437,1.955365619,-8.458097083,8.434838772,3.57666107,-13.06752453,5.003596306,1.659596267,-7.093042371,8.103642225,3.584592196,-10.98562289,5.198645592,1.552001633,-9.820794565,5.720702648,1.924687257,-10.25686584,6.611157894,1.779451626,-9.396899621,8.424662113,1.982459656,-14.50348024,8.119145393,2.638561391,-19.3897464,11.37667465,6.505892625,-16.6058085,6.741633415,1.88965827,-19.32330034,11.93890667,7.59126836,-15.54870886,8.260858536,2.163795419,-20.70001156,11.22310543,3.346132507,-9.69005722,7.33686161,2.993959315,-15.34369155,7.248990059,2.306504224,-15.87355823,7.721178055,2.600494197,-14.50348024,8.119145393,2.638561391
0,NT/64725/23845,Arable,WPOT,12.691,12.691,1268,-25601.48589,-20.19044629,-10.63997316,9.753794193,1.989238468,-8.40307731,9.237237453,1.77566739,-11.83037082,9.002326965,2.04543624,-5.785099322,11.43687463,2.428796364,-10.17292713,10.40314913,2.266869554,-7.126369826,13.39848602,3.526826333,-7.413743259,11.06999016,2.633129297,-7.752558835,10.39786911,2.577877583,-13.01724091,10.00990772,1.791161033,-19.92605497,12.2834034,2.913295652,-16.40821981,8.923839569,1.884841053,-19.87834833,11.17625141,2.226231315,-14.29185904,9.122014046,1.879685291,-22.47221934,17.01231194,6.978809574,-7.12202273,11.04041696,2.619090851,-14.23638187,10.15513802,2.085370538,-14.25999943,12.81918526,2.163793678,-13.01724091,10.00990772,1.791161033
0,NT/65834/23473,Arable,FALW,1.763,1.763,178,-3163.379622,-17.77179563,-11.5613366,6.289644241,1.42466116,-11.03788577,6.188661575,1.268557528,-13.70939108,5.927646637,1.482005373,-10.3253692,5.781125069,1.565245565,-12.58908684,6.116402626,1.786272679,-12.10535851,5.675178528,1.594964042,-9.487852571,5.457571983,1.652505618,-10.07235046,6.811655045,1.407289832,-15.47737817,7.37460804,2.395267712,-20.11205926,9.349415779,1.765140876,-17.47701397,6.675804138,1.355624481,-21.46777629,7.625455856,2.025876642,-15.97999197,6.711330414,1.551437409,-18.3934634,6.786637306,2.190321406,-10.59818738,6.821246624,1.875807359,-15.29247142,8.130659103,2.361590259,-15.37463429,6.569626808,2.0797352,-15.47737817,7.37460804,2.395267712
0,NT/65398/23494,Arable,FALW,4.386,4.386,435,-7653.500463,-17.59425394,-11.37010477,7.369630337,2.338175504,-9.29511474,8.66185379,1.769699603,-12.94133809,9.055604935,2.085143471,-8.934539583,6.522655964,1.15206064,-10.72922958,8.478626728,2.352116672,-10.24313656,10.09864187,2.455690549,-9.669315572,8.381756306,1.437001052,-9.525718894,8.961346388,1.942292921,-14.88126513,7.984074593,2.093038448,-18.99885386,11.02062321,3.28493208,-17.2785997,9.976967812,2.87556979,-19.26881439,9.589325905,2.034312451,-14.7666772,8.134763718,2.200141916,-19.29499107,12.94680691,4.169971616,-8.964968493,8.291567326,2.39908461,-15.3624187,7.83038044,2.824096724,-18.54922019,10.19732571,3.102756629,-14.88126513,7.984074593,2.093038448
0,NT/65834/23473,Arable,WO,7.826,7.826,783,-15021.41648,-19.18443995,-9.903198821,7.412256718,1.308569323,-8.013119846,8.811672926,1.894136477,-12.24061068,9.782572269,2.21854258,-8.161831185,7.82883215,1.946395936,-13.75653888,11.30164766,3.257938031,-13.96752456,10.16198826,2.5141648,-12.66737465,7.446028709,1.264466135,-12.32205646,8.043626785,1.571195324,-18.33297888,8.721290588,1.773113736,-19.31041545,11.78698349,1.862341366,-16.72330495,6.934254646,1.182897828,-21.60542301,11.73504162,2.63987535,-15.50654715,8.944810867,1.630725237,-20.19158693,10.54528522,3.169903278,-13.57226349,7.105457306,1.761372224,-21.21972356,15.2308712,4.78951403,-20.47493505,13.55156994,4.446372346,-18.33297888,8.721290588,1.773113736
0,NT/65706/23711,Permanent Grassland,PGRS,1.997,1.997,200,-3346.260546,-16.73130273,-11.85810506,7.94222784,3.821250436,-9.72868823,5.525416374,1.159954956,-12.84856642,7.122699738,1.632577641,-9.424998834,6.221226692,1.603888236,-11.81781977,7.393198967,2.179726796,-11.96574968,8.309351444,4.675609778,-12.03171305,7.378931522,2.954209879,-12.03114963,8.339761734,2.684429337,-17.63456961,6.754713058,2.140591305,-19.63276993,8.942843437,4.830753313,-17.71597452,8.82760334,3.261918859,-19.85604389,9.567667007,5.216860395,-16.89349941,7.48084259,2.805165553,-18.29686822,9.807785988,4.685929488,-11.94633535,8.051315308,3.055646641,-17.80357225,9.282456398,3.979390327,-17.83742023,8.414937019,3.9856838,-17.63456961,6.754713058,2.140591305
0,NT/65588/23887,Arable,WW,14.949,14.949,1493,-29314.37672,-19.63454569,-9.208789008,8.71340847,1.440720859,-5.671535226,10.47088057,2.389532435,-9.90508433,8.354735374,2.221626455,-6.079624453,8.681016564,1.85260905,-12.76081146,9.621214867,1.809871468,-14.77957122,12.65725327,3.215747655,-13.11487588,11.13755846,2.68292021,-11.93118837,11.15867949,2.248131709,-17.04082781,8.853221893,1.616688005,-19.36423245,10.08307266,2.308750893,-15.51364642,9.535921097,1.680135812,-19.99441818,14.34819126,2.607182017,-14.75662496,6.843072891,1.328745591,-19.64550266,11.30726624,2.812417126,-13.84148565,12.97187233,3.156332738,-18.91611894,11.90047359,2.745547383,-20.16877142,12.65770149,4.26241696,-17.04082781,8.853221893,1.616688005
0,NT/65033/23896,Permanent Grassland,PGRS,1.078,1.078,109,-1955.469243,-17.9400848,-10.87851269,8.902993679,4.538776164,-7.361008226,4.088689804,1.269644478,-10.97716111,5.18889904,0.979499882,-6.553205254,4.555067539,1.153676895,-11.45275531,8.595114231,4.71441984,-10.85462616,9.742413998,3.397120391,-11.4999968,10.62630653,5.267957112,-12.68160392,8.767610073,4.987235829,-17.52787539,9.594938278,5.413932167,-18.3308415,8.922100067,4.760916696,-15.85622197,7.570346832,3.640794099,-18.71359863,8.656337738,4.269860373,-14.28447618,5.985972404,2.714431779,-18.54390159,10.42088318,8.520180754,-12.15167101,10.62656832,4.831037551,-18.43176104,9.956619263,6.271563102,-18.0796449,8.829030991,4.97539691,-17.52787539,9.594938278,5.413932167
0,NT/65217/23983,Arable,WO,6.573,6.573,655,-12711.21643,-19.40643729,-10.4744393,9.798453331,2.109209904,-7.733491097,8.107643127,2.229868557,-11.93023801,10.08814526,2.341257289,-7.513368722,7.134501934,1.458419166,-14.17379209,11.69770861,2.604092195,-14.0034975,10.97425318,2.099123136,-12.07603432,7.597396374,1.537765618,-12.30777408,8.42152977,1.637354105,-17.64477054,8.59632206,1.757642884,-18.92180803,8.398143768,1.625797731,-16.26114136,8.400526047,1.466875529,-20.45976682,11.32146358,2.387575618,-15.5331847,6.779545784,1.815654956,-20.47726654,14.59398937,4.121225225,-13.3439952,8.659382343,1.705387646,-21.08543867,12.70005035,3.834248185,-19.2852351,10.7994976,3.691702367,-17.64477054,8.59632206,1.757642884
0,NT/64875/24279,Arable,TGRS5,9.385,9.385,937,-18411.50758,-19.64942111,-12.65723882,7.142048836,1.455627999,-10.27843262,10.37062502,2.238384024,-13.37175568,9.405637741,1.840172,-9.8400889,10.33293653,3.183139596,-12.68902915,11.49614763,2.667100879,-16.35118756,12.09872818,5.19261169,-12.9923137,10.80488491,1.935695131,-13.21133322,8.350605965,1.709267659,-19.16990252,9.610747337,2.517191334,-22.02310109,11.60237312,3.757620719,-19.02102376,12.85783577,3.534324509,-21.89683534,10.72096825,3.367830886,-18.19248137,10.92192364,4.083172401,-20.17229922,10.71248341,3.282289226,-12.77700506,9.832286835,3.0434713,-18.78739306,9.351454735,2.443561643,-19.0406172,10.98362064,3.191160704,-19.16990252,9.610747337,2.517191334
0,NT/64875/24279,Permanent Grassland,PGRS,0.925,0.974,98,-1626.831294,-16.60031933,-8.980487789,8.772001743,2.939307539,-7.654155972,7.667926073,2.800658786,-9.110967825,8.554836273,3.143584709,-6.030321734,6.756116867,2.187932202,-8.250426405,7.101782799,2.694992449,-8.606973634,8.589830875,4.353893778,-8.735204112,6.929466724,3.852253988,-10.33058026,6.83412981,2.976325627,-14.87135918,9.603199005,6.368330257,-15.3562423,9.962759972,5.226295599,-14.30507145,8.839243889,3.84939372,-15.32273067,11.98994637,8.874907939,-13.11880429,8.102853775,3.962654616,-14.76700707,9.776725769,5.818973716,-9.157881398,9.376711845,4.516414733,-13.8965345,8.502977371,3.202577717,-14.79114134,9.640403748,2.205254232,-14.87135918,9.603199005,6.368330257
0,NT/65454/24255,Arable,SB,13.644,13.744,1377,-25702.36745,-18.66548109,-10.14889494,8.301890373,1.53333874,-6.73330297,10.50389671,2.360730789,-10.94647287,8.52056694,1.512625043,-5.723589613,9.399284124,1.816755258,-12.25400152,9.697266102,2.572165655,-15.05403278,12.88032341,5.814361302,-11.80028289,9.338064671,2.951149348,-9.566632823,10.98673439,3.119087168,-19.12512645,11.63440037,3.157483596,-18.75158077,10.27855682,2.580136078,-15.48041073,9.878908157,2.963271111,-19.72857808,11.91727638,3.213083527,-14.13381603,10.33457279,2.910715725,-22.398968,18.10763741,7.991817045,-14.77654266,11.55021524,4.079410978,-19.97027743,12.6271553,3.698052619,-15.87855838,12.17223167,4.462267074,-19.12512645,11.63440037,3.157483596
0,NT/65454/24255,Arable,SB,6.511,6.511,653,-12385.55464,-18.96715872,-13.01925132,8.301045418,1.712403991,-9.718807683,7.310220242,1.891223213,-12.83209651,9.759163857,2.169834581,-9.217422695,9.252636909,1.922715134,-12.27568976,9.840531826,1.896822358,-15.13088744,15.25752068,5.364343621,-11.88892115,12.04900551,3.034056944,-10.12657877,9.065308571,2.342621713,-19.08959893,11.89845276,3.080395067,-20.73041622,10.58485126,3.958053711,-18.19112011,10.40328789,3.860960026,-20.95082679,11.04520798,3.73095727,-16.77239737,10.21310234,2.402459696,-22.5088354,15.57994938,7.290827328,-15.07225517,13.13365126,4.440781166,-19.98542865,13.71295071,4.511582288,-18.08397071,10.69448471,2.82594346,-19.08959893,11.89845276,3.080395067
0,NT/65454/24255,Arable,SB,1.922,1.922,195,-3569.529417,-18.30527906,-10.36949616,6.823837757,1.397673621,-8.745408855,6.729757309,1.625844112,-12.56585533,7.050051689,1.953064833,-7.180698181,7.653796673,2.40877006,-13.02050744,6.79046154,1.444196843,-15.1787836,8.927015305,3.139186785,-11.7380291,4.331177711,0.739938324,-9.672514767,5.88186121,1.920198842,-18.61777958,5.731790543,1.080986209,-19.19289016,6.650611877,1.581755436,-17.66393565,7.829236031,2.646844372,-20.8750983,6.396554947,1.794471358,-16.50045901,6.927704811,2.05112857,-23.06838277,9.214471817,3.918128696,-14.08966681,7.561004639,2.792974744,-19.5692059,7.220336914,2.177521819,-16.11380296,6.549189568,2.396309793,-18.61777958,5.731790543,1.080986209
0,NT/64875/24279,Permanent Grassland,PGRS,3.613,3.613,364,-6459.901208,-17.74698134,-11.08980271,10.00710773,4.035990345,-9.274063368,10.28091812,3.100436008,-11.52520703,10.45685005,4.189883016,-8.813453393,9.860520363,3.629115563,-10.1699043,10.87078333,5.726429969,-11.40710472,11.00260973,5.473539908,-10.86358938,10.32833767,4.577109192,-10.60179558,11.36257696,6.178415087,-16.57739389,9.59919548,3.583989834,-17.64817546,13.43537903,7.829582095,-16.37573095,9.851132393,4.411003933,-18.54367027,12.19522476,7.581445272,-15.62602951,10.74394608,4.979261992,-17.03436234,11.56252098,5.363200273,-10.35311387,10.25388718,4.128029531,-16.50061954,11.50669479,5.15505967,-16.17462532,11.06922913,5.497082792,-16.57739389,9.59919548,3.583989834
0,NT/65989/23995,Permanent Grassland,PGRS,0.733,0.733,73,-1217.777099,-16.68187806,-10.08215129,5.322605133,1.862547076,-8.324962287,4.57851696,1.163407589,-10.43017914,6.711812496,2.657844851,-8.398476392,5.933494091,2.502548939,-10.89999863,6.45156002,3.832477803,-10.46628132,5.745105743,2.233350142,-9.274847431,5.084871292,1.314915649,-11.14037702,6.200982571,3.560708812,-15.66692001,5.845567703,1.549414377,-17.78078069,8.054443359,3.915012349,-14.62445293,5.238189697,1.931117573,-16.64755804,6.532231331,2.12069257,-14.10076719,7.131421089,2.98319951,-15.77318807,6.122674942,2.962128923,-8.72406877,4.6605196,1.520473108,-15.42053006,6.5028162,2.607436726,-15.67701266,6.272828102,1.116904149,-15.66692001,5.845567703,1.549414377
0,NT/65454/24255,Permanent Grassland,PGRS,0.743,0.743,70,-1279.382462,-18.27689231,-12.20707952,5.866120338,1.634193179,-8.940354609,5.865594387,1.35185659,-12.07896101,8.176872253,4.689863102,-9.996630005,9.361468315,4.854568659,-11.3229891,6.399338722,1.900857904,-12.82810621,9.801436901,4.76700767,-11.2570182,7.334461212,2.796705573,-9.682887329,7.917203903,2.812598712,-16.55103566,8.223608017,5.133427666,-18.52173482,7.065734863,2.771430007,-15.9411249,8.164215088,2.983529392,-18.87877872,9.373703003,4.087021496,-15.87760465,7.552376747,3.018330399,-17.759636,9.694016457,6.058106253,-12.52643973,7.464221954,3.140301346,-17.39579636,10.92016506,6.112744975,-16.49605934,6.134911537,1.69408803,-16.55103566,8.223608017,5.133427666
0,NT/65454/24255,Permanent Grassland,PGRS,4.917,4.917,485,-8334.077163,-17.18366425,-10.06928823,10.62139893,3.427777833,-8.186296379,9.975073814,3.086855952,-10.09695892,10.78650093,4.449809474,-7.810650721,9.570432901,2.980732989,-10.40925124,10.23960209,4.472714408,-10.51559725,11.40529346,6.355157811,-9.816669579,10.08172226,4.824727502,-9.502021972,10.52525091,2.879832242,-16.28442462,9.475215912,3.734014985,-17.18791258,11.69715405,5.373602516,-14.99133765,10.43340111,4.381183252,-17.24924418,12.94740677,6.438912148,-14.23580211,9.426880836,4.116619426,-16.87302449,14.13700962,9.268841022,-10.28588993,12.90211821,5.351592754,-16.22488646,11.32420826,4.86380502,-15.64817763,10.58952045,2.624082379,-16.28442462,9.475215912,3.734014985
0,NT/65215/23722,Permanent Grassland,PGRS,1.422,1.422,142,-2525.285474,-17.78370052,-9.015191254,7.631297588,3.208649892,-8.067797909,7.395924091,2.029754162,-8.969117625,8.344300747,2.065918019,-7.772451948,7.176932573,2.717917208,-9.36914561,7.924184322,2.83677847,-9.434593698,8.021804333,3.346878564,-9.147446458,6.095261097,1.460307248,-9.309545764,7.047241211,2.474474656,-14.49630966,7.252176285,2.427645868,-14.60001022,9.199140549,3.783679664,-13.57373013,6.60007,2.531275189,-15.1233541,7.731973648,2.325376291,-12.72729087,6.401798248,1.456409321,-14.11353244,8.529872894,2.571417294,-8.408703144,9.267493725,3.602816685,-14.93117504,7.29015255,2.716532014,-15.22597205,9.689362526,3.654016357,-14.49630966,7.252176285,2.427645868
0,NT/64966/23671,Arable,SB,3.906,3.906,389,-6980.848595,-17.94562621,-9.353293828,9.456809044,2.181369023,-4.592711355,10.00553787,2.691359502,-8.577474846,7.836389065,2.416832411,-5.428020504,9.578551888,2.191028478,-12.4185248,7.965174198,1.668240089,-15.0034414,13.33122015,3.954494327,-11.11490562,7.469853878,1.613746004,-10.73330028,8.99047327,2.656616227,-19.3024587,8.922493935,2.714866788,-17.692976,9.190193176,2.240479285,-13.5447383,8.718383789,2.201436133,-17.40829343,8.108910561,2.065301048,-13.68170616,7.125104904,1.86864806,-23.10538443,14.5066576,6.329537645,-15.35921043,11.06792116,4.500168887,-19.26618894,10.75071239,3.098987349,-16.96086491,8.804870605,2.179809141,-19.3024587,8.922493935,2.714866788
0,NT/65730/23054,Arable,SB,4.006,4.006,402,-7165.42804,-17.82444786,-10.30507684,9.478722334,1.401632982,-6.354694496,8.811691761,1.851993194,-11.04041405,6.432189941,1.587605646,-6.779123227,6.619682789,1.700891981,-12.76145221,5.791484833,0.902817186,-15.23740738,9.420017242,2.803935243,-10.71493771,5.721718788,1.324061868,-12.46210888,6.852603912,1.283767792,-19.85996993,8.579496384,1.797147239,-18.67760792,6.906988144,1.087977754,-14.99113859,10.90120506,1.991507456,-19.63019123,6.271226883,1.16616832,-14.71729122,7.17244339,1.781894728,-23.14463907,11.52821636,3.520604219,-15.37509167,10.84241009,2.971112873,-20.27541445,10.78528595,2.489651622,-18.92829757,10.46939087,3.32337671,-19.85996993,8.579496384,1.797147239
0,NT/65424/23023,Arable,SB,5.911,5.911,594,-10663.48913,-17.95200191,-10.63133648,7.350269318,1.277007955,-9.196530806,7.450408936,1.87161779,-11.23041689,7.967272758,1.526402759,-5.435819047,5.507866144,1.018913401,-12.40897305,8.896721363,1.635325517,-16.25692301,13.32639408,4.598084014,-10.83129835,6.645134926,1.095365034,-12.41346147,7.253985405,1.445486521,-20.07136821,11.42746449,3.466653904,-19.55327744,10.76813126,2.536833825,-17.5037167,8.454767227,2.023630725,-19.33773473,9.889367104,1.761385358,-13.42474643,7.189579964,1.278999744,-21.75000607,14.54659557,5.134133829,-15.15996974,12.06973696,5.039282494,-19.97640974,12.73745346,3.297099801,-20.0144829,10.48295307,3.040491983,-20.07136821,11.42746449,3.466653904
0,NT/65540/23253,Arable,SB,6.232,6.232,624,-10609.4844,-17.00237885,-11.14493298,6.460412502,0.950506353,-9.152961771,6.747856617,1.330355939,-12.13206154,8.105228424,1.310826664,-6.155684417,6.216774702,1.207832669,-12.18844908,7.315299988,1.222497914,-16.57931361,13.06446457,4.688984841,-11.07070261,7.593819618,1.38019097,-11.77740512,7.020168304,1.115164714,-20.35133083,10.33607197,2.746044453,-20.27779058,10.75599289,2.481681373,-18.02439285,8.030013084,1.570140404,-19.5789219,9.427941322,1.754817237,-14.18272914,7.874308586,1.638152948,-22.96677739,13.43673897,5.851973749,-15.97648239,10.46401215,3.504085098,-19.38078567,9.165349007,2.350427265,-19.15371959,9.831963539,2.20930733,-20.35133083,10.33607197,2.746044453
0,NT/65639/30995,Permanent Grassland,PGRS,4.493,4.493,447,-7826.715754,-17.50943122,-12.80133946,9.393835068,3.154809718,-11.127769,10.37038374,3.935874067,-13.11966912,10.57712221,5.19535783,-11.42783013,10.2062521,4.379983848,-13.07646015,10.55892467,4.735909472,-13.26739406,11.38087893,4.420691054,-12.73321377,11.72569847,5.354500494,-13.34051012,11.36931515,5.239326624,-18.85242938,11.46303272,4.112125694,-19.4838174,14.41319084,7.443119966,-17.4048973,11.06921482,4.822191104,-20.46229905,14.42335033,9.77532653,-17.43229723,11.82381058,4.964216572,-19.11040328,13.39188194,7.285189864,-12.81800568,14.52394938,6.126352183,-18.4507424,14.09527779,6.373047794,-19.39828344,10.5137434,4.518311835,-18.85242938,11.46303272,4.112125694
0,NT/65037/23396,Permanent Grassland,PGRS,2.971,2.971,302,-5645.057651,-18.69224388,-10.32897498,10.46702242,4.298798788,-9.519068834,8.314263821,3.575449797,-10.51760553,10.3715024,6.394879437,-8.212523993,9.408023119,3.429034836,-10.00989609,8.823413849,4.564661503,-10.95117726,9.889456272,4.509566323,-10.12749745,13.00968266,6.080590006,-10.33399412,10.43413162,4.140460056,-15.94436797,9.32831192,3.463009325,-16.46291287,12.03135586,5.089267746,-14.93202525,9.792444229,5.074407228,-17.24810462,12.49129868,6.650636928,-13.74468809,9.610757828,3.806152551,-15.9911521,12.01122284,5.968288741,-9.630439411,11.13413358,5.561010737,-15.55764075,9.731134415,3.945890624,-15.83840803,10.48718929,5.087436764,-15.94436797,9.32831192,3.463009325
0,NT/65239/23209,Arable,TGRS2,3.308,3.308,330,-6191.285303,-18.76147062,-12.78701872,10.16823959,2.323150443,-10.98212695,6.876758099,1.297102431,-13.66922926,8.573491573,2.224177037,-11.18899504,9.549861431,2.569944373,-11.77927743,9.547632217,2.092269559,-9.451417979,8.968263149,3.011018616,-11.41457413,8.128774166,2.427504334,-12.32030894,11.36659622,3.069980569,-19.31901576,12.76063728,4.704345666,-20.18497468,13.76961994,6.156389092,-18.32443541,9.90702343,2.42742051,-21.17722949,13.28981876,6.005030603,-17.01124441,10.24194908,3.419097395,-17.40483621,9.725590706,2.307319555,-11.12434951,8.627658367,2.036681246,-17.15571853,7.256031036,1.862147632,-17.86491263,10.58005333,2.122399471,-19.31901576,12.76063728,4.704345666
0,NT/65001/24068,Permanent Grassland,PGRS,1.668,1.668,169,-3114.809398,-18.43082484,-12.02035316,8.066997528,2.945223187,-9.91059926,8.199534893,4.06376971,-12.78941057,9.505956173,4.464664117,-8.646678044,8.062981129,1.982548149,-12.19668075,11.64137363,4.665994098,-13.30184563,11.67928076,5.197949217,-11.63856698,10.45053244,5.216052888,-11.31040863,7.583690643,2.395595706,-16.67407514,7.719244957,2.711347772,-18.94617551,9.590584755,3.510410094,-16.8308743,9.158708572,4.416230221,-19.46104963,12.09622478,3.893800964,-15.48153661,7.8094244,2.378229875,-19.24663066,12.691782,5.106137145,-11.88903962,11.56771088,5.908503429,-17.8772396,9.836058617,2.981424638,-16.45398915,6.588139534,2.007541612,-16.67407514,7.719244957,2.711347772
0,NT/64824/21900,Arable,WW,5.275,5.275,528,-10122.97997,-19.17231055,-10.38616493,6.840871811,1.362717061,-9.088591651,7.122439861,1.517613938,-11.01921577,5.207706451,1.286297227,-7.171173705,9.04933548,2.23315496,-12.59703723,6.85082531,1.813169428,-13.59639273,8.420375824,1.876827427,-12.66377153,8.766326427,1.535649379,-10.18128574,6.422398567,1.171452791,-17.3708502,6.957985878,1.830241157,-20.35031127,9.466414452,2.399215568,-18.58936492,6.135295868,1.582049552,-21.01157052,6.002080917,1.306501761,-14.94866375,5.721523285,1.236548728,-20.72983547,6.639787674,1.400422337,-13.40293862,7.263336182,1.666140259,-18.94248796,8.609604836,2.363402742,-17.67104229,8.928198814,2.6969574,-17.3708502,6.957985878,1.830241157
0,NT/65060/21971,Arable,TGRS1,8.006,8.006,804,-15352.72398,-19.09542784,-11.11957307,8.387183666,1.354024543,-9.048711887,6.80605793,1.39032578,-12.33612885,6.671047211,1.53502496,-9.930434472,7.449736595,2.1864482,-12.07518315,6.813983917,1.061034523,-14.80577882,8.472880363,2.010537619,-14.70717893,11.18608904,2.563425192,-14.22217955,8.709497452,2.344239396,-19.30507854,7.75551796,1.684726098,-20.91653294,9.001437187,1.817873157,-16.29525076,6.276948929,1.225934279,-21.37858514,9.819444656,2.291270667,-16.67529248,7.695007324,1.656176658,-18.94858109,6.892467499,1.370316352,-14.42385888,8.535467148,1.946532952,-19.49599872,10.00794792,2.134858884,-19.52128456,8.640638351,1.855286271,-19.30507854,7.75551796,1.684726098
0,NT/65030/21725,Permanent Grassland,PGRS,4.899,4.899,487,-9305.727584,-19.10827019,-12.70954557,8.254538536,2.459798418,-11.24141798,7.995251179,1.618882488,-13.17604282,7.892378807,2.137838308,-10.47275637,8.296496391,1.641489584,-13.41701894,7.620064735,1.266450569,-13.30356363,7.275357246,1.62982129,-13.33863581,9.065761089,1.961440591,-13.55325344,8.511437416,1.98527452,-20.00139176,9.876199722,2.630188749,-19.98868724,8.09915638,2.100340035,-18.77914165,9.020521164,2.669853228,-21.90497663,10.18357563,2.729146348,-17.96394352,12.18251228,3.058963078,-19.32201011,10.69400597,2.291818558,-13.46046103,7.620718002,1.533755049,-18.78760668,7.384467125,1.933401396,-18.49531662,9.278532028,2.920546347,-20.00139176,9.876199722,2.630188749
0,NT/64770/21601,Arable,TGRS2,4.77,4.77,484,-9233.828349,-19.07815775,-13.62952658,7.280488014,1.532909786,-11.9289202,5.972712517,0.891519217,-13.92260878,5.798506737,1.196933151,-10.87710713,7.797852516,1.519807087,-13.29900874,6.499053001,1.429098722,-12.81107035,6.846187592,1.174574848,-13.03687768,9.14293766,1.737378015,-13.703371,6.555042267,1.569110495,-20.81129897,8.897348404,2.411711763,-20.86029548,7.603500366,1.607102814,-19.29308038,7.308745384,1.516216657,-21.16560065,8.555236816,2.153956459,-17.63252139,7.851952553,1.410950115,-18.61491939,5.890389442,0.975326884,-12.84877593,7.334261894,1.037703768,-18.76354498,7.249251366,2.086014801,-19.7132813,8.237772942,2.439446219,-20.81129897,8.897348404,2.411711763
0,NT/64643/21407,Arable,TGRS2,4.686,4.686,462,-8810.43138,-19.07019779,-13.49165105,9.484584332,2.066267236,-12.51440198,7.724918365,1.756716515,-13.61465467,6.931974411,1.699103848,-10.63894529,9.018320084,1.896534779,-12.99796111,8.451210499,2.112155365,-12.67699199,10.35832357,2.556449875,-12.99763478,9.305738926,2.366471521,-13.21731387,9.135957718,2.027326777,-20.33686214,8.183694839,2.496896195,-20.30284851,11.07897568,3.386279667,-18.61111767,9.743546486,2.114165502,-21.08675598,8.357382774,2.08454373,-17.50605393,11.14500046,2.728538598,-19.07778006,8.995194435,2.476424704,-12.22567006,9.571604729,1.946237136,-18.63865175,10.11445332,2.412063272,-19.55879027,9.974095345,2.585770184,-20.33686214,8.183694839,2.496896195
0,NT/65945/23808,Arable,TGRS2,3.719,3.719,373,-6689.313098,-17.93381528,-12.06540779,10.98746157,2.596133692,-9.161585551,7.610383511,1.6002613,-12.24013769,8.755081654,2.732846411,-9.291490978,8.987471104,1.792425041,-11.74384478,9.916554928,2.281029526,-11.93972752,8.422842026,4.408741058,-11.73214968,11.72743225,3.852623099,-12.27459893,11.01310396,3.970008935,-16.61174484,11.50898457,4.368030417,-19.02042977,10.1334362,3.592031842,-17.62618988,8.533234596,2.206596381,-20.83314279,12.31726551,5.842955748,-16.76486078,10.55978298,2.781467537,-18.20216816,9.010145187,2.404517772,-11.88527025,10.15425873,3.407990697,-17.46787883,8.731908798,2.036850908,-17.62975065,13.31643486,4.743733096,-16.61174484,11.50898457,4.368030417
0,NT/65810/23237,Arable,ASSF,4.639,4.639,466,-9047.688738,-19.41564107,-10.1896219,6.757449627,1.31712543,-6.521100249,9.388112068,2.368160518,-10.96718966,6.750432014,1.529713658,-6.862103407,8.996422052,2.681439941,-9.737415742,7.758945465,2.220431176,-11.25176104,9.182333946,2.96577734,-13.48610214,7.058197975,1.476515682,-13.70704078,8.28926754,1.882366818,-17.96045094,7.251415253,1.133905959,-18.78115755,7.455101013,1.814923828,-14.82495005,10.00280571,3.820062259,-19.7885508,8.571652412,1.749325071,-14.80822594,7.398218155,2.222157559,-18.95631995,9.973639488,2.718339687,-11.08980149,7.613170624,1.478262492,-19.25312603,9.403186798,2.090485565,-19.12260695,8.884562492,2.859851523,-17.96045094,7.251415253,1.133905959
